site,case_id,case_group,method,horizon,n,nwis,nmae,coverage50,coverage80,coverage90,nwidth90,events,days,population,endpoint
nist,clean,primary,single_imputation,1,3978,0.03564120487841595,0.05524247885410789,0.6018099547511312,0.8117144293614882,0.8687782805429864,0.21071776980375181,0,332,recorded_ac,all
nist,clean,primary,single_imputation,2,3978,0.04908742153818209,0.07822954080072353,0.528657616892911,0.7566616390145802,0.8343388637506285,0.2654304593576391,0,332,recorded_ac,all
nist,clean,primary,single_imputation,3,3978,0.05894513996565919,0.09463552452845014,0.48994469582704875,0.722473604826546,0.8089492207139266,0.2973066224855526,0,332,recorded_ac,all
nist,clean,primary,single_imputation,4,3978,0.06760019541456022,0.10764087437229711,0.4763700351935646,0.700603318250377,0.7890899949723479,0.32043546977527604,0,332,recorded_ac,all
nist,clean,primary,aci_bounded,1,3965,0.03180072598170836,0.052897604732167126,0.49861286254728876,0.798234552332913,0.8988650693568726,0.2542538224902416,0,332,exclude_bright_zero,all
nist,clean,primary,aci_bounded,2,3965,0.04342939012750223,0.07444482884612766,0.49886506935687264,0.7994955863808323,0.9008827238335435,0.34923319895772104,0,332,exclude_bright_zero,all
nist,clean,primary,aci_bounded,3,3965,0.051058531318185114,0.09095063861385946,0.49331651954602773,0.7979823455233291,0.898108448928121,0.3983295255990987,0,332,exclude_bright_zero,all
nist,clean,primary,aci_bounded,4,3965,0.057011003506677586,0.10518674769765912,0.4970996216897856,0.7969735182849937,0.898108448928121,0.42167538471513205,0,332,exclude_bright_zero,all
nist,clean,primary,carry_forward,1,3965,0.03374468110278454,0.0551169224673941,0.4128625472887768,0.7064312736443884,0.8453972257250946,0.27958506258723376,0,332,exclude_bright_zero,all
nist,clean,primary,carry_forward,2,3965,0.04531110675214745,0.07781572523609145,0.4095838587641866,0.6905422446406053,0.8337957124842371,0.33552928303296636,0,332,exclude_bright_zero,all
nist,clean,primary,carry_forward,3,3965,0.05302677234037594,0.09493204506850966,0.3901639344262295,0.6827238335435056,0.8171500630517023,0.37001471396976016,0,332,exclude_bright_zero,all
nist,clean,primary,carry_forward,4,3965,0.059037071173483904,0.11030916377022308,0.3833543505674653,0.6779319041614124,0.8136191677175284,0.38401331235126585,0,332,exclude_bright_zero,all
nist,clean,primary,geometric_persistence,1,3965,0.03921216463334473,0.06277253414145476,0.521311475409836,0.8312736443883985,0.9372005044136191,0.34453278008848104,0,332,exclude_bright_zero,all
nist,clean,primary,geometric_persistence,2,3965,0.05920297291836619,0.10024945508336809,0.5129886506935687,0.8345523329129887,0.9291298865069357,0.4675328608812486,0,332,exclude_bright_zero,all
nist,clean,primary,geometric_persistence,3,3965,0.07656876889029991,0.13413182628823322,0.5112232030264817,0.8110970996216897,0.9205548549810845,0.5596885624988712,0,332,exclude_bright_zero,all
nist,clean,primary,geometric_persistence,4,3965,0.0895833416715146,0.16285320556604935,0.508953341740227,0.8158890290037831,0.914249684741488,0.6264103004219089,0,332,exclude_bright_zero,all
nist,clean,primary,mask50,1,3965,0.03176671113779224,0.052897604732167126,0.5008827238335435,0.8020176544766708,0.9029003783102144,0.2554333166607416,0,332,exclude_bright_zero,all
nist,clean,primary,mask50,2,3965,0.04334756412449197,0.07444482884612766,0.5026481715006306,0.8052963430012611,0.9046658259773014,0.34849569374727485,0,332,exclude_bright_zero,all
nist,clean,primary,mask50,3,3965,0.05095281336703233,0.09095063861385946,0.5011349306431274,0.8032786885245902,0.9029003783102144,0.3946852342945665,0,332,exclude_bright_zero,all
nist,clean,primary,mask50,4,3965,0.05689482336432593,0.10518674769765912,0.5046658259773014,0.7977301387137453,0.8993694829760404,0.4184875006974123,0,332,exclude_bright_zero,all
nist,clean,primary,mi_recency,1,3965,0.035075438858213716,0.055346816937445184,0.5051702395964691,0.8103404791929382,0.9044136191677176,0.24899115964161364,0,332,exclude_bright_zero,all
nist,clean,primary,mi_recency,2,3965,0.04801379450993618,0.07820747520248757,0.5081967213114754,0.8058007566204287,0.9018915510718789,0.3304344225467005,0,332,exclude_bright_zero,all
nist,clean,primary,mi_recency,3,3965,0.05673517577082557,0.09459911202170602,0.5031525851197982,0.8027742749054224,0.9006305170239597,0.39688625491150814,0,332,exclude_bright_zero,all
nist,clean,primary,mi_recency,4,3965,0.06412794731066461,0.10746651251706464,0.49936948297604034,0.8027742749054224,0.9003783102143758,0.4429534930853655,0,332,exclude_bright_zero,all
nist,clean,primary,multiple_imputation,1,3965,0.03535146644430895,0.055346816937445184,0.6045397225725094,0.8168978562421185,0.8738965952080706,0.2157886658927528,0,332,exclude_bright_zero,all
nist,clean,primary,multiple_imputation,2,3965,0.04875345828257288,0.07820747520248757,0.5313997477931904,0.7619167717528373,0.8383354350567466,0.2692971364614183,0,332,exclude_bright_zero,all
nist,clean,primary,multiple_imputation,3,3965,0.05865833260934699,0.09459911202170602,0.4905422446406053,0.725094577553594,0.8126103404791929,0.3000918763278826,0,332,exclude_bright_zero,all
nist,clean,primary,multiple_imputation,4,3965,0.06725827333388422,0.10746651251706464,0.4761664564943254,0.7034047919293821,0.7909205548549811,0.3223356614216387,0,332,exclude_bright_zero,all
nist,clean,primary,persistence,1,3965,0.05680929100341039,0.10655074005974889,0.510718789407314,0.8345523329129887,0.9424968474148802,0.43152534322377817,0,332,exclude_bright_zero,all
nist,clean,primary,persistence,2,3965,0.08897403910257021,0.17716229932112856,0.503656998738966,0.8194199243379571,0.9306431273644389,0.5918976678556506,0,332,exclude_bright_zero,all
nist,clean,primary,persistence,3,3965,0.1099245148370759,0.22540482091251288,0.5023959646910466,0.8080706179066834,0.9167717528373266,0.6857951999028564,0,332,exclude_bright_zero,all
nist,clean,primary,persistence,4,3965,0.12220943311655937,0.2533882924766687,0.50718789407314,0.8075662042875158,0.9074401008827239,0.7383513256478734,0,332,exclude_bright_zero,all
nist,clean,primary,physical,1,3965,0.03171212889542499,0.052897604732167126,0.503656998738966,0.8100882723833543,0.9074401008827239,0.25843604455747266,0,332,exclude_bright_zero,all
nist,clean,primary,physical,2,3965,0.043273384664530505,0.07444482884612766,0.5102143757881463,0.8098360655737705,0.9097099621689786,0.35071144418005173,0,332,exclude_bright_zero,all
nist,clean,primary,physical,3,3965,0.0508533719197978,0.09095063861385946,0.4978562421185372,0.8065573770491803,0.903656998738966,0.39908568891638196,0,332,exclude_bright_zero,all
nist,clean,primary,physical,4,3965,0.056796498552133534,0.10518674769765912,0.5074401008827238,0.8073139974779319,0.9051702395964691,0.42189922655067646,0,332,exclude_bright_zero,all
nist,clean,primary,physical_availability,1,3965,0.03170601608826934,0.052897604732167126,0.5046658259773014,0.8126103404791929,0.9071878940731399,0.2583369178388144,0,332,exclude_bright_zero,all
nist,clean,primary,physical_availability,2,3965,0.04327999103149712,0.07444482884612766,0.5059268600252207,0.8113493064312737,0.9122320302648171,0.3508535605325651,0,332,exclude_bright_zero,all
nist,clean,primary,physical_availability,3,3965,0.05089330343000684,0.09095063861385946,0.5011349306431274,0.8085750315258512,0.9046658259773014,0.39901192507662725,0,332,exclude_bright_zero,all
nist,clean,primary,physical_availability,4,3965,0.05684585012301503,0.10518674769765912,0.5069356872635561,0.8042875157629256,0.9051702395964691,0.42180359628540326,0,332,exclude_bright_zero,all
nist,clean,primary,physical_recovery,1,3965,0.03170400693057575,0.052897604732167126,0.5061790668348045,0.8116015132408575,0.9074401008827239,0.258461023130625,0,332,exclude_bright_zero,all
nist,clean,primary,physical_recovery,2,3965,0.043285984657064826,0.07444482884612766,0.5094577553593947,0.8110970996216897,0.9117276166456494,0.3513063860322803,0,332,exclude_bright_zero,all
nist,clean,primary,physical_recovery,3,3965,0.05090242356878294,0.09095063861385946,0.5029003783102144,0.8105926860025221,0.905422446406053,0.39985092651739673,0,332,exclude_bright_zero,all
nist,clean,primary,physical_recovery,4,3965,0.05685097829408441,0.10518674769765912,0.508953341740227,0.8055485498108449,0.903656998738966,0.42218700427617495,0,332,exclude_bright_zero,all
nist,clean,primary,previous_day,1,3965,0.086997053984134,0.14390427046594906,0.489281210592686,0.809079445145019,0.9147540983606557,0.6303630435191064,0,332,exclude_bright_zero,all
nist,clean,primary,previous_day,2,3965,0.08780802169927106,0.1457879621015868,0.49281210592686003,0.81437578814628,0.9182849936948297,0.6355992106697052,0,332,exclude_bright_zero,all
nist,clean,primary,previous_day,3,3965,0.08868407760272919,0.1472889357111768,0.4978562421185372,0.8163934426229508,0.9218158890290038,0.6473482714338132,0,332,exclude_bright_zero,all
nist,clean,primary,previous_day,4,3965,0.08938696933747586,0.148224150843958,0.49936948297604034,0.8201765447667086,0.9240857503152585,0.6584084598544431,0,332,exclude_bright_zero,all
nist,clean,primary,raw,1,3965,0.03209443436583346,0.052897604732167126,0.39974779319041615,0.6847414880201765,0.8363177805800757,0.23515729373662916,0,332,exclude_bright_zero,all
nist,clean,primary,raw,2,3965,0.04380328937848168,0.07444482884612766,0.4050441361916772,0.6799495586380833,0.83203026481715,0.32509946264868467,0,332,exclude_bright_zero,all
nist,clean,primary,raw,3,3965,0.05155529277246792,0.09095063861385946,0.37957124842370743,0.6703656998738966,0.8181588902900379,0.3633613371125862,0,332,exclude_bright_zero,all
nist,clean,primary,raw,4,3965,0.05753181510837251,0.10518674769765912,0.3836065573770492,0.6784363177805801,0.8191677175283733,0.38688504687897474,0,332,exclude_bright_zero,all
nist,clean,primary,recency,1,3965,0.03177630130897096,0.052897604732167126,0.5026481715006306,0.8012610340479193,0.9044136191677176,0.256058111106056,0,332,exclude_bright_zero,all
nist,clean,primary,recency,2,3965,0.043351197195351965,0.07444482884612766,0.5049180327868853,0.8068095838587642,0.9051702395964691,0.3487420504338675,0,332,exclude_bright_zero,all
nist,clean,primary,recency,3,3965,0.05094956884125578,0.09095063861385946,0.49760403530895336,0.8030264817150063,0.9018915510718789,0.3951646029731054,0,332,exclude_bright_zero,all
nist,clean,primary,recency,4,3965,0.05689440615097515,0.10518674769765912,0.5046658259773014,0.7969735182849937,0.9001261034047919,0.4188182363996991,0,332,exclude_bright_zero,all
nist,clean,primary,rolling,1,3965,0.0318022772420687,0.052897604732167126,0.5008827238335435,0.8022698612862548,0.9041614123581336,0.2556892993047088,0,332,exclude_bright_zero,all
nist,clean,primary,rolling,2,3965,0.04343176481383231,0.07444482884612766,0.5029003783102144,0.8030264817150063,0.9031525851197982,0.34935939490717655,0,332,exclude_bright_zero,all
nist,clean,primary,rolling,3,3965,0.0510557250643939,0.09095063861385946,0.49861286254728876,0.8005044136191677,0.8991172761664565,0.3960264228435811,0,332,exclude_bright_zero,all
nist,clean,primary,rolling,4,3965,0.0570099666941902,0.10518674769765912,0.5008827238335435,0.7949558638083228,0.8958385876418663,0.4189080888183456,0,332,exclude_bright_zero,all
nist,clean,primary,single_imputation,1,3965,0.0356977068272528,0.05533212056172168,0.6010088272383355,0.8113493064312737,0.8686002522068096,0.2109491066965601,0,332,exclude_bright_zero,all
nist,clean,primary,single_imputation,2,3965,0.04909074153159299,0.07825922652216584,0.5276166456494326,0.7563682219419924,0.8343001261034048,0.26566980590618966,0,332,exclude_bright_zero,all
nist,clean,primary,single_imputation,3,3965,0.05888573641076924,0.09458639457015165,0.48953341740226985,0.7223203026481715,0.809079445145019,0.2975186280973967,0,332,exclude_bright_zero,all
nist,clean,primary,single_imputation,4,3965,0.06744645070152484,0.10741276819840417,0.47742749054224465,0.7008827238335436,0.7894073139974779,0.32051679264902094,0,332,exclude_bright_zero,all
nist,pv_only,primary,aci_bounded,1,299,0.043857758463685566,0.07691770895614618,0.5083612040133779,0.8327759197324415,0.9297658862876255,0.4209234163468416,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,aci_bounded,2,300,0.05013367006697428,0.08896951936682235,0.48333333333333334,0.84,0.93,0.42650016899187454,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,aci_bounded,3,297,0.05355299949257247,0.10027138632037008,0.48148148148148145,0.8316498316498316,0.9259259259259259,0.42454283139907634,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,aci_bounded,4,295,0.055587453732150786,0.10668913966956552,0.5389830508474577,0.864406779661017,0.9355932203389831,0.4328652816139395,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,carry_forward,1,299,0.05458215457022777,0.09433768478645893,0.4214046822742475,0.7090301003344481,0.8260869565217391,0.4133114033216607,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,carry_forward,2,300,0.0579835159622496,0.10271770368292348,0.4033333333333333,0.7066666666666667,0.85,0.42260610235588103,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,carry_forward,3,297,0.05946048032920865,0.11707932531586665,0.4175084175084175,0.7306397306397306,0.8552188552188552,0.41876076410101715,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,carry_forward,4,295,0.058810170261663616,0.11632511957459467,0.4135593220338983,0.735593220338983,0.847457627118644,0.4060405111437778,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,geometric_persistence,1,299,0.17526775565103855,0.248298782544971,0.25752508361204013,0.4280936454849498,0.5919732441471572,0.268272874823584,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,geometric_persistence,2,300,0.1537718448363171,0.2507673488136248,0.3233333333333333,0.5633333333333334,0.6866666666666666,0.375491100019681,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,geometric_persistence,3,297,0.13262355581762877,0.2460635784861538,0.4074074074074074,0.6666666666666666,0.7373737373737373,0.47989153947501006,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,geometric_persistence,4,295,0.11216844517341838,0.22512302723029567,0.48135593220338985,0.7152542372881356,0.8305084745762712,0.5538678555201947,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,mask50,1,299,0.043786679417881856,0.07691770895614618,0.5117056856187291,0.8361204013377926,0.9364548494983278,0.4214320317286505,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,mask50,2,300,0.05004942653878891,0.08896951936682235,0.48,0.85,0.9266666666666666,0.42570046649061616,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,mask50,3,297,0.05341987733939576,0.10027138632037008,0.48148148148148145,0.8383838383838383,0.9259259259259259,0.4214837081893566,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,mask50,4,295,0.055445214746248514,0.10668913966956552,0.5457627118644067,0.8677966101694915,0.9322033898305084,0.42940166392478113,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,mi_recency,1,299,0.03795566610788182,0.061837103829321685,0.5317725752508361,0.8327759197324415,0.9331103678929766,0.306134026337507,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,mi_recency,2,300,0.047463818281739484,0.07859085366100012,0.5466666666666666,0.84,0.92,0.36676758968970397,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,mi_recency,3,297,0.0530057448682409,0.09029566585560123,0.5151515151515151,0.8484848484848485,0.9427609427609428,0.4227339989369239,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,mi_recency,4,295,0.05853051948783947,0.10121469844140926,0.511864406779661,0.823728813559322,0.9389830508474576,0.46187425146472877,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,multiple_imputation,1,299,0.038131984669110074,0.061837103829321685,0.6287625418060201,0.8528428093645485,0.9063545150501672,0.2788099728462956,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,multiple_imputation,2,300,0.04799774758484282,0.07859085366100012,0.5733333333333334,0.8066666666666666,0.87,0.3131644522198768,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,multiple_imputation,3,297,0.05363804464408918,0.09029566585560123,0.5084175084175084,0.7643097643097643,0.8754208754208754,0.3317998521649712,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,multiple_imputation,4,295,0.05993628618665942,0.10121469844140926,0.4847457627118644,0.7050847457627119,0.8338983050847457,0.33939019673544985,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,persistence,1,299,0.18815227384948618,0.28563565268458385,0.2809364548494983,0.451505016722408,0.5652173913043478,0.33854166350586185,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,persistence,2,300,0.15116973042846002,0.27704772913844766,0.38,0.62,0.6866666666666666,0.46635409647826626,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,persistence,3,297,0.12630296614594116,0.2571292019650597,0.5050505050505051,0.7070707070707071,0.7811447811447811,0.5602142655467369,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,persistence,4,295,0.11153634744406112,0.2311245918199103,0.5288135593220339,0.7627118644067796,0.8779661016949153,0.6180173533358796,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,physical,1,299,0.04379858087458318,0.07691770895614618,0.5150501672240803,0.8394648829431438,0.939799331103679,0.4240168250504681,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,physical,2,300,0.05004981773823853,0.08896951936682235,0.48,0.86,0.93,0.42762644818710904,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,physical,3,297,0.05351675324425653,0.10027138632037008,0.4781144781144781,0.8451178451178452,0.9292929292929293,0.4253516261992107,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,physical,4,295,0.05562473257659049,0.10668913966956552,0.535593220338983,0.8745762711864407,0.9288135593220339,0.43323931566251744,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,physical_availability,1,299,0.043783853486571565,0.07691770895614618,0.5150501672240803,0.842809364548495,0.9431438127090301,0.42200490047847233,46,49,recorded_ac,partial_restoration
nist,pv_only,primary,physical_availability,2,300,0.050061123231472555,0.08896951936682235,0.48,0.86,0.9266666666666666,0.42783762426142063,46,48,recorded_ac,partial_restoration
nist,pv_only,primary,physical_availability,3,297,0.053482112937035226,0.10027138632037008,0.48148148148148145,0.8451178451178452,0.9326599326599326,0.4245010789486828,46,46,recorded_ac,partial_restoration
nist,pv_only,primary,physical_availability,4,295,0.055547183771133796,0.10668913966956552,0.5254237288135594,0.8610169491525423,0.9288135593220339,0.43119593903288617,45,46,recorded_ac,partial_restoration
nist,pv_only,primary,physical_recovery,1,299,0.04377878970599233,0.07691770895614618,0.5183946488294314,0.842809364548495,0.9431438127090301,0.4229950159877157,46,49,recorded_ac,partial_restoration
